sale_id,product_id,customer_id,quantity_sold,sale_date,revenue,discount,region
S5888,P4142,C5581,17,2026-03-03,804950,15,Mumbai
S5889,P101,C9385,16,2024-05-31,579152,0,Chandigarh
S5890,P7160,C1137,14,2026-05-22,23646,0,Chandigarh
S5891,P2194,C904,12,2025-11-30,331440,10,Pune
S5892,P9681,C2353,8,2024-10-07,177392,10,Bangalore
S5893,P3620,C6451,14,2025-07-09,302190,0,Pune
S5894,P8372,C7877,17,2025-02-26,432412,5,Delhi
S5895,P1139,C8209,5,2024-10-25,148260,15,Bangalore
S5896,P8118,C6555,12,2025-01-10,180828,5,Delhi
S5897,P1151,C8791,8,2026-03-23,188784,0,Mumbai
S5898,P7345,C130,10,2025-04-10,25160,10,Bangalore
S5899,P9123,C2428,9,2025-04-15,350082,5,Bangalore
S5900,P7772,C6145,20,2026-03-26,729280,15,Delhi
S5901,P9188,C1409,19,2025-12-07,775827,10,Delhi
S5902,P4388,C3554,5,2025-10-04,215510,0,Chandigarh
S5903,P1071,C3980,11,2025-07-18,329725,5,Mumbai
S5904,P208,C8618,17,2025-03-06,615587,10,Mumbai
S5905,P3705,C5568,8,2024-06-09,368128,15,Mumbai
S5906,P4217,C9471,19,2024-09-07,21888,10,Chandigarh
S5907,P1401,C9332,10,2025-02-15,117010,5,Bangalore
S5908,P471,C4978,10,2025-07-03,330530,10,Delhi
S5909,P3916,C2197,13,2025-08-13,112177,15,Bangalore
S5910,P5403,C7568,18,2024-09-12,229068,5,Jaipur
S5911,P3823,C9790,1,2025-09-19,5878,10,Pune
S5912,P4047,C1940,8,2025-01-11,22976,0,Jaipur
S5913,P8485,C5885,19,2024-10-11,438178,0,Chandigarh
S5914,P2491,C9876,5,2024-12-19,207365,0,Jaipur
S5915,P6870,C1657,20,2025-09-28,556580,10,Delhi
S5916,P8872,C2989,3,2024-07-22,70752,10,Pune
S5917,P191,C1102,4,2025-03-01,159600,5,Delhi
S5918,P7189,C1126,15,2026-01-12,30240,0,Bangalore
S5919,P9804,C1471,10,2025-02-07,133050,15,Chandigarh
S5920,P8169,C1413,6,2025-12-22,21888,10,Pune
S5921,P3591,C7726,14,2026-05-06,639226,5,Chandigarh
S5922,P9150,C4657,10,2025-05-22,81750,15,Jaipur
S5923,P519,C9945,10,2024-07-09,102870,15,Bangalore
S5924,P9634,C5408,9,2025-11-06,302760,5,Bangalore
S5925,P203,C9488,20,2026-02-10,568620,10,Delhi
S5926,P6305,C8455,4,2025-01-23,198160,15,Bangalore
S5927,P3004,C360,2,2026-03-27,83222,0,Bangalore
S5928,P143,C1718,3,2026-04-17,91602,0,Chandigarh
S5929,P3358,C6407,17,2025-02-09,649808,5,Bangalore
S5930,P3427,C7920,16,2024-09-29,653168,10,Chandigarh
S5931,P9205,C8027,20,2025-06-11,502020,5,Pune
S5932,P3134,C4971,17,2024-06-25,238680,5,Mumbai
S5933,P951,C9920,1,2025-01-26,4006,5,Chandigarh
S5934,P9527,C5156,6,2024-06-27,187434,0,Bangalore
S5935,P421,C3242,1,2025-08-27,21747,0,Mumbai
S5936,P1829,C7328,18,2024-10-07,28944,15,Pune
S5937,P4004,C3688,12,2025-02-21,131448,5,Mumbai
S5938,P308,C7673,3,2026-01-02,71286,15,Bangalore
S5939,P9282,C8053,4,2025-09-22,189240,15,Pune
S5940,P9616,C8566,17,2025-11-19,558212,0,Delhi
S5941,P8928,C9215,16,2024-08-15,178512,15,Chandigarh
S5942,P1779,C3395,11,2026-03-15,455708,15,Chandigarh
S5943,P6548,C1879,20,2024-12-24,599920,5,Delhi
S5944,P183,C1991,19,2024-11-26,586359,5,Jaipur
S5945,P7176,C8898,18,2025-01-11,780750,5,Delhi
S5946,P6545,C9746,13,2025-04-18,591877,0,Pune
S5947,P185,C6330,19,2026-02-01,385358,5,Delhi
S5948,P9823,C3588,16,2024-06-07,296768,0,Mumbai
S5949,P6479,C7696,18,2024-10-22,494406,15,Mumbai
S5950,P7710,C4268,14,2025-09-08,438872,10,Delhi
S5951,P1140,C2754,5,2025-12-08,108835,15,Chandigarh
S5952,P4909,C3115,20,2025-12-15,46500,0,Delhi
S5953,P4032,C3095,20,2026-02-04,585100,10,Pune
S5954,P667,C9553,9,2025-08-15,79362,10,Pune
S5955,P2053,C8658,5,2024-08-26,136815,15,Bangalore
S5956,P8930,C7017,11,2026-05-13,345422,10,Chandigarh
S5957,P200,C458,6,2025-02-21,85758,5,Delhi
S5958,P9295,C5670,13,2024-06-18,610181,5,Delhi
S5959,P5984,C1579,3,2024-12-31,47853,10,Delhi
S5960,P7936,C206,10,2024-12-28,88000,15,Jaipur
S5961,P2358,C6491,2,2024-06-21,46180,15,Jaipur
S5962,P1860,C3961,17,2025-05-26,778345,15,Jaipur
S5963,P3507,C7846,11,2024-07-30,183678,5,Bangalore
S5964,P9422,C1364,5,2026-02-16,75925,10,Pune
S5965,P3118,C509,6,2025-11-25,20136,15,Pune
S5966,P1703,C7633,4,2024-07-11,121036,5,Jaipur
S5967,P6375,C2113,2,2024-11-17,77146,10,Mumbai
S5968,P8156,C8302,10,2025-02-21,462750,5,Jaipur
S5969,P1334,C2469,20,2024-10-02,215120,15,Pune
S5970,P4723,C9066,3,2025-06-29,140580,15,Jaipur
S5971,P1003,C8127,1,2026-01-24,20038,5,Chandigarh
S5972,P6058,C2341,5,2025-04-26,131765,10,Delhi
S5973,P8665,C4475,4,2024-10-20,193468,0,Bangalore
S5974,P913,C1209,8,2025-08-29,103360,0,Jaipur
S5975,P5089,C3928,18,2026-01-14,521874,5,Delhi
S5976,P9698,C8808,18,2024-07-06,389322,0,Delhi
S5977,P5694,C9750,1,2024-07-06,18953,15,Jaipur
S5978,P199,C1019,18,2024-07-23,247554,10,Pune
S5979,P9570,C4984,19,2024-08-28,764940,0,Pune
S5980,P2964,C2463,19,2024-06-11,622269,5,Jaipur
S5981,P4085,C5835,3,2025-10-11,69516,10,Bangalore
S5982,P4282,C5728,18,2026-05-08,244386,5,Delhi
S5983,P1844,C4020,17,2024-11-04,335631,5,Bangalore
S5984,P4782,C8564,5,2024-07-04,172885,15,Bangalore
S5985,P7124,C3424,11,2024-08-18,180334,10,Bangalore
S5986,P1997,C4156,13,2026-04-21,210054,5,Bangalore
S5987,P4674,C8743,12,2025-05-23,160164,15,Jaipur
S5988,P7448,C3606,4,2024-10-10,87668,10,Jaipur
S5989,P5747,C4316,16,2024-10-14,318928,0,Pune
S5990,P1988,C928,3,2025-10-26,121347,10,Bangalore
S5991,P258,C9546,10,2025-01-02,275910,10,Chandigarh
S5992,P8774,C8093,10,2024-06-27,394010,0,Bangalore
S5993,P6043,C2739,16,2025-06-27,38080,10,Bangalore
S5994,P1536,C1725,14,2025-08-01,545594,5,Delhi
S5995,P6836,C7388,3,2025-03-19,113037,0,Pune
S5996,P7717,C4779,20,2025-01-11,563580,0,Delhi
S5997,P9567,C4658,17,2026-04-18,803505,15,Delhi
S5998,P231,C2255,9,2024-09-30,32310,15,Delhi
S5999,P430,C4199,3,2024-11-11,85110,10,Mumbai
S6000,P2474,C9981,10,2025-12-24,299770,0,Bangalore
S6001,P5860,C5780,3,2026-02-27,34536,0,Pune
S6002,P8380,C7846,18,2025-06-11,610974,10,Pune
S6003,P1285,C9512,19,2026-04-14,680637,0,Pune
S6004,P839,C6951,17,2025-04-24,747898,10,Jaipur
S6005,P7591,C5411,15,2026-01-22,218535,5,Pune
S6006,P6445,C3466,6,2025-01-13,63282,15,Mumbai
S6007,P2992,C7140,4,2024-10-26,4008,5,Jaipur
S6008,P9529,C9240,5,2025-01-15,105665,5,Delhi
S6009,P9658,C9346,16,2026-01-12,416736,15,Pune
S6010,P9554,C5485,9,2025-07-10,413028,15,Pune
S6011,P5714,C1811,16,2024-10-23,705312,15,Chandigarh
S6012,P318,C6213,12,2025-07-13,135756,0,Chandigarh
S6013,P6827,C5439,20,2025-11-02,513220,0,Delhi
S6014,P8729,C3147,5,2025-05-01,7760,0,Chandigarh
S6015,P3696,C5127,6,2025-10-17,18360,0,Mumbai
S6016,P882,C1161,10,2025-05-22,382410,5,Delhi
S6017,P6407,C5452,20,2024-06-29,966260,10,Pune
S6018,P1323,C7256,1,2024-11-29,12912,15,Mumbai
S6019,P9974,C8853,6,2025-09-05,219876,10,Bangalore
S6020,P5178,C2448,2,2025-08-12,14020,10,Pune
S6021,P6493,C3236,13,2026-02-02,501969,5,Pune
S6022,P9730,C4139,19,2024-10-14,147744,15,Pune
S6023,P1372,C1554,13,2024-11-16,334750,5,Delhi
S6024,P7561,C8935,14,2026-01-26,434490,5,Bangalore
S6025,P7720,C3060,10,2024-06-13,460740,0,Bangalore
S6026,P5338,C4422,14,2024-12-13,221368,10,Bangalore
S6027,P6862,C8241,2,2024-11-29,64322,5,Pune
S6028,P7229,C7837,17,2026-03-24,311746,5,Chandigarh
S6029,P1262,C444,16,2025-03-01,361440,0,Bangalore
S6030,P9798,C8748,14,2026-04-14,459900,5,Chandigarh
S6031,P7545,C9326,4,2024-06-24,101920,0,Jaipur
S6032,P145,C9701,2,2024-08-18,27520,15,Chandigarh
S6033,P7404,C9302,14,2026-03-18,314622,5,Jaipur
S6034,P8533,C5482,2,2024-12-13,77542,0,Mumbai
S6035,P1918,C8812,8,2026-03-21,91608,10,Jaipur
S6036,P4756,C5203,11,2024-06-10,156453,10,Chandigarh
S6037,P1717,C8298,12,2025-12-18,73500,0,Delhi
S6038,P7075,C8088,7,2026-05-26,322924,10,Delhi
S6039,P5376,C58,8,2026-05-15,51936,15,Delhi
S6040,P5379,C3421,9,2025-12-12,299952,5,Delhi
S6041,P1043,C911,12,2025-01-19,51192,15,Mumbai
S6042,P4192,C4238,12,2025-05-14,50856,5,Mumbai
S6043,P7798,C2904,4,2026-05-01,87080,0,Jaipur
S6044,P1315,C2701,1,2025-06-12,44821,10,Mumbai
S6045,P2154,C4876,18,2025-03-06,327510,15,Pune
S6046,P2442,C6805,20,2024-06-16,509720,5,Bangalore
S6047,P6012,C6151,2,2025-07-06,10856,0,Delhi
S6048,P1049,C7391,5,2026-03-17,78025,10,Chandigarh
S6049,P2106,C8506,10,2025-11-22,387290,0,Jaipur
S6050,P1866,C458,4,2026-01-30,28352,10,Jaipur
S6051,P1254,C7056,15,2025-07-06,413070,10,Jaipur
S6052,P4328,C162,13,2024-11-11,581802,10,Delhi
S6053,P2249,C8817,6,2025-11-23,110400,5,Chandigarh
S6054,P7417,C3711,7,2026-05-02,154434,5,Bangalore
S6055,P2333,C137,18,2024-06-30,684864,0,Chandigarh
S6056,P1798,C9049,2,2026-01-08,23654,5,Mumbai
S6057,P3133,C2262,20,2025-02-16,192880,10,Chandigarh
S6058,P7561,C5426,11,2024-08-16,167651,5,Delhi
S6059,P5024,C1835,3,2025-06-15,103050,15,Mumbai
S6060,P2113,C6368,5,2025-04-05,105265,5,Chandigarh
S6061,P3213,C391,12,2024-07-03,56712,0,Jaipur
S6062,P810,C9527,14,2025-03-20,169078,5,Bangalore
S6063,P2086,C6581,16,2024-06-13,576336,0,Mumbai
S6064,P5697,C3833,19,2024-08-27,22002,15,Pune
S6065,P7960,C6911,13,2024-12-04,609232,0,Jaipur
S6066,P5709,C9303,14,2025-12-24,340998,5,Mumbai
S6067,P4186,C7500,15,2025-05-26,402375,15,Delhi
S6068,P7278,C5419,10,2024-10-27,327000,5,Delhi
S6069,P8358,C4279,9,2025-03-19,261999,5,Pune
S6070,P7486,C2990,6,2026-01-12,8382,5,Bangalore
S6071,P7673,C9054,4,2025-11-04,95500,10,Mumbai
S6072,P9181,C4493,17,2025-07-28,540158,15,Jaipur
S6073,P3644,C1722,10,2025-06-24,284820,15,Bangalore
S6074,P6449,C8370,9,2026-02-10,52992,5,Delhi
S6075,P6585,C2780,7,2024-10-21,228529,0,Delhi
S6076,P4896,C1409,8,2026-05-01,178752,10,Chandigarh
S6077,P5183,C5663,17,2026-04-10,669239,15,Pune
S6078,P6672,C4955,12,2026-01-02,414132,5,Mumbai
S6079,P3368,C1605,10,2024-06-09,76580,15,Pune
S6080,P2572,C2579,17,2025-05-25,415140,10,Delhi
S6081,P7539,C528,1,2025-11-18,49387,10,Mumbai
S6082,P6534,C1129,10,2024-09-26,449850,0,Pune
S6083,P299,C3327,4,2026-04-05,192112,5,Bangalore
S6084,P4850,C1249,5,2026-05-24,94945,0,Mumbai
S6085,P9363,C8203,11,2025-07-23,327877,15,Jaipur
S6086,P1702,C3738,2,2025-10-24,20124,5,Bangalore
S6087,P4528,C1216,11,2026-04-01,88429,5,Bangalore
S6088,P7120,C7779,2,2024-12-09,41966,10,Pune
S6089,P7721,C5587,18,2025-03-12,138618,10,Chandigarh
S6090,P2059,C2165,2,2024-11-10,33280,0,Pune
S6091,P5749,C7818,11,2024-07-19,43450,15,Jaipur
S6092,P8341,C1022,19,2024-07-09,47747,15,Delhi
S6093,P2455,C2308,2,2025-07-28,77188,5,Chandigarh
S6094,P6700,C5709,17,2024-10-28,31909,0,Delhi
S6095,P899,C7491,15,2025-03-25,595215,0,Delhi
S6096,P189,C423,12,2025-10-22,532176,5,Delhi
S6097,P4852,C5608,3,2025-06-06,86370,5,Pune
S6098,P1516,C6699,20,2025-02-14,599480,15,Chandigarh
S6099,P6506,C7593,1,2025-10-01,23084,5,Bangalore
S6100,P3376,C5404,19,2025-09-28,612769,10,Mumbai
S6101,P4413,C6661,14,2025-06-10,154028,10,Delhi
S6102,P8861,C4278,4,2025-04-28,198008,5,Jaipur
S6103,P9575,C7516,8,2026-01-04,22304,10,Jaipur
S6104,P9007,C8850,20,2024-08-25,617120,10,Delhi
S6105,P7726,C2246,3,2025-08-24,124620,5,Mumbai
S6106,P5297,C4273,20,2024-09-04,745340,15,Mumbai
S6107,P9293,C5867,14,2025-10-29,608496,0,Pune
S6108,P9293,C6869,4,2025-06-30,138852,5,Pune
S6109,P1075,C634,20,2026-03-09,390520,15,Chandigarh
S6110,P4064,C5978,18,2026-05-25,476622,15,Jaipur
S6111,P8876,C7184,12,2025-09-04,19008,10,Mumbai
S6112,P7852,C5603,9,2025-03-16,115119,5,Pune
S6113,P9876,C9085,12,2025-08-08,487164,5,Chandigarh
S6114,P3479,C7210,17,2024-10-28,220677,5,Delhi
S6115,P4414,C6792,2,2025-08-01,92554,5,Chandigarh
S6116,P6444,C371,18,2025-01-26,358470,15,Pune
S6117,P8404,C8890,17,2026-02-19,207655,0,Delhi
S6118,P9839,C4582,14,2024-08-20,42910,15,Jaipur
S6119,P5835,C5182,2,2024-06-25,45974,0,Bangalore
S6120,P6344,C7630,17,2025-07-22,680986,0,Pune
S6121,P1812,C4234,7,2024-07-03,223517,0,Jaipur
S6122,P6933,C983,17,2025-12-06,297007,0,Delhi
S6123,P2248,C3741,14,2025-08-21,34664,15,Delhi
S6124,P1679,C5213,10,2025-03-08,15460,15,Jaipur
S6125,P9155,C3873,5,2025-07-26,76235,15,Jaipur
S6126,P8601,C2522,15,2025-01-10,181350,0,Jaipur
S6127,P7614,C7238,9,2025-11-01,370629,0,Delhi
S6128,P3776,C6149,14,2025-11-22,315504,10,Chandigarh
S6129,P1435,C224,2,2025-06-22,98590,10,Jaipur
S6130,P3277,C7661,17,2025-12-15,300662,10,Bangalore
S6131,P4806,C3607,18,2024-12-02,423432,0,Mumbai
S6132,P9869,C8910,15,2026-04-03,571980,15,Jaipur
S6133,P1752,C3580,4,2024-09-06,43476,15,Delhi
S6134,P4601,C6515,2,2024-08-12,40798,5,Jaipur
S6135,P5142,C7037,15,2025-11-19,301860,15,Mumbai
S6136,P6672,C4480,7,2026-01-01,20643,10,Mumbai
S6137,P6186,C2099,15,2024-09-26,610470,10,Chandigarh
S6138,P7383,C7181,2,2026-01-16,82900,15,Bangalore
S6139,P178,C977,12,2025-06-22,167856,10,Bangalore
S6140,P7046,C282,10,2025-09-09,198680,0,Chandigarh
S6141,P2806,C6934,3,2024-07-24,57024,5,Mumbai
S6142,P6494,C5655,8,2024-12-15,178416,10,Bangalore
S6143,P8696,C967,8,2025-06-23,109024,0,Chandigarh
S6144,P5616,C1908,20,2025-09-13,222760,15,Pune
S6145,P9374,C309,13,2025-04-27,261196,0,Mumbai
S6146,P2123,C7737,18,2025-01-15,713070,15,Jaipur
S6147,P4233,C282,1,2026-03-17,4732,10,Bangalore
S6148,P1724,C4608,8,2025-10-12,75208,15,Chandigarh
S6149,P554,C2724,1,2026-03-22,28585,0,Chandigarh
S6150,P9318,C4569,19,2025-11-01,420945,5,Jaipur
S6151,P7093,C8713,19,2026-03-16,561887,10,Jaipur
S6152,P584,C5229,10,2025-09-09,335390,10,Mumbai
S6153,P5045,C4665,13,2025-10-14,223223,0,Bangalore
S6154,P9593,C9828,16,2025-01-15,574448,5,Delhi
S6155,P4798,C8233,18,2024-10-05,825264,10,Bangalore
S6156,P1190,C3225,13,2026-04-04,306358,0,Pune
S6157,P7566,C6205,5,2026-03-19,140010,0,Chandigarh
S6158,P7108,C8848,18,2024-06-24,357678,0,Bangalore
S6159,P8261,C2198,10,2024-08-23,228460,15,Chandigarh
S6160,P6087,C5755,3,2024-08-14,87363,10,Chandigarh
S6161,P9883,C6449,13,2025-02-21,21801,5,Jaipur
S6162,P4667,C8623,16,2026-03-14,585840,0,Jaipur
S6163,P9638,C8410,16,2026-01-05,362624,0,Bangalore
S6164,P2070,C4828,3,2026-04-22,48963,15,Mumbai
S6165,P6468,C3342,12,2024-10-16,110412,0,Bangalore
S6166,P876,C9639,16,2026-01-04,725952,0,Mumbai
S6167,P2656,C941,16,2026-02-21,406320,5,Pune
S6168,P9289,C1889,12,2025-03-26,246288,5,Mumbai
S6169,P42,C2867,13,2025-04-27,604149,0,Delhi
S6170,P4298,C7642,18,2025-03-12,604404,5,Chandigarh
S6171,P441,C4647,4,2025-10-23,67544,10,Chandigarh
S6172,P9482,C596,2,2026-02-24,28946,5,Chandigarh
S6173,P9093,C1268,16,2024-10-24,533552,0,Pune
S6174,P8185,C6054,10,2025-10-06,433770,15,Jaipur
S6175,P9343,C9173,19,2025-06-28,817000,10,Mumbai
S6176,P3074,C8076,1,2026-05-17,28050,10,Jaipur
S6177,P9442,C7361,9,2026-03-09,42408,0,Jaipur
S6178,P8047,C5681,2,2025-07-06,88160,10,Chandigarh
S6179,P9663,C826,10,2024-10-23,408630,15,Delhi
S6180,P7901,C9777,7,2026-04-09,313376,10,Delhi
S6181,P1959,C5988,8,2025-08-24,191560,10,Bangalore
S6182,P8879,C5751,2,2024-11-21,25018,15,Jaipur
S6183,P675,C1926,13,2024-07-31,312338,5,Bangalore
S6184,P931,C1010,1,2025-02-04,46070,0,Pune
S6185,P1663,C3008,20,2025-08-14,167160,15,Pune
S6186,P1235,C4866,17,2024-06-14,130288,0,Bangalore
S6187,P6583,C4532,2,2024-06-18,41330,5,Bangalore
S6188,P4545,C2641,8,2024-07-25,267400,0,Bangalore
S6189,P4010,C1205,1,2024-09-08,38300,15,Chandigarh
S6190,P3905,C4715,9,2026-05-01,55728,0,Mumbai
S6191,P4781,C8272,4,2026-03-29,22672,5,Bangalore
S6192,P7224,C2341,20,2025-07-04,609520,10,Mumbai
S6193,P9020,C1722,7,2025-06-11,260561,15,Mumbai
S6194,P8834,C2555,18,2025-03-16,701424,10,Chandigarh
S6195,P5013,C7044,19,2024-07-18,70585,15,Bangalore
S6196,P6082,C7166,11,2025-06-02,142527,0,Jaipur
S6197,P3552,C4621,5,2024-10-30,57145,0,Delhi
S6198,P1029,C8221,10,2025-06-23,305230,0,Pune
S6199,P4162,C5149,10,2024-10-03,280620,10,Delhi
S6200,P5607,C6081,3,2025-05-17,63597,0,Jaipur
S6201,P1621,C3490,20,2026-05-02,936140,10,Jaipur
S6202,P50,C2375,3,2025-12-24,57318,5,Mumbai
S6203,P3916,C5293,20,2025-02-20,39000,5,Delhi
S6204,P2096,C4437,16,2025-02-03,652960,5,Mumbai
S6205,P7844,C1131,12,2025-10-21,55740,15,Delhi
S6206,P9180,C4673,18,2025-05-11,108378,5,Delhi
S6207,P6531,C2349,4,2025-08-11,51176,10,Mumbai
S6208,P2117,C3323,5,2025-11-07,111260,15,Delhi
S6209,P6849,C4723,7,2025-08-21,252112,5,Bangalore
S6210,P4356,C632,7,2026-04-22,335118,10,Jaipur
S6211,P5170,C2192,6,2025-09-03,284544,5,Mumbai
S6212,P4344,C6819,7,2026-02-10,245833,5,Mumbai
S6213,P9355,C8403,9,2024-12-25,188577,5,Bangalore
S6214,P8113,C3831,18,2025-09-01,886122,15,Delhi
S6215,P8609,C5457,6,2025-05-31,229032,0,Delhi
S6216,P8847,C2503,5,2025-08-18,196930,0,Jaipur
S6217,P2517,C8651,17,2025-09-06,359159,0,Jaipur
S6218,P9363,C8378,15,2026-02-02,574680,15,Jaipur
S6219,P7877,C1811,16,2026-04-30,397168,0,Jaipur
S6220,P4856,C1653,3,2025-10-30,147465,5,Chandigarh
S6221,P9834,C4128,9,2024-11-18,227268,10,Delhi
S6222,P8110,C9046,6,2025-03-27,128808,10,Mumbai
S6223,P6502,C1351,1,2025-04-17,32846,15,Delhi
S6224,P8608,C8039,8,2024-08-15,322440,10,Bangalore
S6225,P4134,C4772,18,2025-05-06,364284,5,Mumbai
S6226,P9482,C4752,1,2025-11-18,11969,5,Chandigarh
S6227,P769,C5769,19,2025-05-28,869079,5,Bangalore
S6228,P9443,C1452,3,2024-09-15,4386,10,Delhi
S6229,P4653,C422,11,2025-01-24,177804,15,Delhi
S6230,P7585,C6014,5,2025-12-06,218875,10,Pune
S6231,P5236,C4249,3,2024-09-01,128403,0,Mumbai
S6232,P8015,C9254,9,2024-07-31,213579,5,Jaipur
S6233,P9747,C9960,1,2025-02-26,25476,0,Delhi
S6234,P789,C8777,8,2025-12-30,44120,5,Pune
S6235,P688,C2131,9,2025-07-11,308889,15,Pune
S6236,P3366,C3224,10,2025-11-19,386080,0,Delhi
S6237,P422,C143,6,2025-01-05,11700,15,Jaipur
S6238,P768,C2829,14,2024-12-13,125328,10,Jaipur
S6239,P7802,C5602,18,2025-03-22,394038,15,Bangalore
S6240,P9352,C2147,16,2026-05-05,505888,10,Chandigarh
S6241,P1297,C9957,12,2025-12-19,116760,0,Bangalore
S6242,P810,C7913,6,2024-11-09,176376,10,Mumbai
S6243,P4696,C863,11,2026-01-02,544687,15,Pune
S6244,P1088,C8184,8,2025-09-13,210552,5,Delhi
S6245,P7466,C9548,18,2024-07-28,895842,10,Delhi
S6246,P1465,C2350,4,2025-01-07,117628,10,Delhi
S6247,P7803,C5115,3,2025-04-29,111594,15,Bangalore
S6248,P867,C1188,9,2026-05-17,40914,0,Jaipur
S6249,P2023,C2965,14,2025-04-23,183890,10,Mumbai
S6250,P9373,C2260,20,2025-04-29,417840,0,Mumbai
S6251,P8498,C5017,4,2025-09-16,151556,15,Pune
S6252,P6523,C9964,1,2024-09-15,36856,0,Jaipur
S6253,P1234,C727,5,2024-12-15,238960,5,Mumbai
S6254,P6087,C7456,13,2026-04-05,44200,15,Jaipur
S6255,P3281,C5855,9,2025-01-21,426771,10,Mumbai
S6256,P1597,C2833,15,2024-12-27,165525,15,Chandigarh
S6257,P3504,C1748,10,2025-05-19,74510,10,Pune
S6258,P8135,C6825,12,2025-07-08,345012,0,Mumbai
S6259,P7260,C6968,19,2026-02-19,329612,5,Chandigarh
S6260,P3770,C6926,2,2025-09-08,49158,5,Bangalore
S6261,P8534,C1228,12,2024-12-14,115452,0,Jaipur
S6262,P2404,C2882,18,2025-02-11,81918,5,Mumbai
S6263,P6140,C2582,4,2025-05-07,138776,0,Chandigarh
S6264,P7707,C7142,19,2025-12-06,687990,0,Mumbai
S6265,P6617,C2426,9,2025-04-26,242586,15,Mumbai
S6266,P7103,C6388,9,2024-07-26,82665,10,Chandigarh
S6267,P6337,C9300,6,2025-12-03,233766,15,Bangalore
S6268,P2788,C1181,11,2025-02-18,110418,15,Mumbai
S6269,P3947,C5526,10,2025-07-06,65480,15,Mumbai
S6270,P9714,C4191,7,2025-03-31,42672,10,Bangalore
S6271,P8909,C3195,17,2026-01-01,115583,15,Jaipur
S6272,P516,C4035,5,2025-07-24,123070,5,Jaipur
S6273,P7845,C501,12,2024-12-06,200820,10,Jaipur
S6274,P9811,C974,8,2024-11-08,171840,15,Mumbai
S6275,P9503,C8506,5,2026-02-18,132225,5,Chandigarh
S6276,P9113,C3067,9,2026-03-13,300564,15,Mumbai
S6277,P300,C8744,8,2025-08-09,53560,0,Delhi
S6278,P3415,C8191,19,2025-01-14,858325,15,Bangalore
S6279,P8583,C4324,19,2024-09-02,720841,0,Bangalore
S6280,P6042,C7902,2,2026-01-07,67082,5,Mumbai
S6281,P1922,C330,16,2025-01-04,694784,15,Chandigarh
S6282,P2224,C2387,5,2025-03-01,18265,10,Chandigarh
S6283,P4505,C7193,1,2025-11-08,1225,15,Chandigarh
S6284,P1314,C5043,14,2025-05-02,270732,5,Bangalore
S6285,P3762,C5535,14,2026-04-24,332640,15,Delhi
S6286,P8203,C168,9,2025-11-22,56781,0,Chandigarh
S6287,P9173,C8000,10,2025-02-10,96380,10,Chandigarh
S6288,P3644,C9733,2,2026-02-20,36132,10,Mumbai
S6289,P7679,C5263,20,2025-09-06,752100,15,Mumbai
S6290,P1310,C9083,16,2024-10-14,173984,0,Delhi
S6291,P9439,C1525,1,2025-03-29,49750,15,Pune
S6292,P8585,C934,17,2026-02-13,622081,10,Mumbai
S6293,P8676,C1219,10,2025-06-27,278920,10,Chandigarh
S6294,P8705,C1277,20,2025-06-07,352120,15,Mumbai
S6295,P9481,C4263,13,2025-11-18,466245,5,Jaipur
S6296,P6149,C5118,10,2024-09-29,168150,0,Delhi
S6297,P8545,C7001,10,2024-07-12,109650,5,Pune
S6298,P1715,C210,5,2025-11-12,17735,0,Bangalore
S6299,P1557,C8831,11,2025-04-19,173547,5,Delhi
S6300,P4889,C1450,11,2025-10-30,128216,10,Chandigarh
S6301,P9318,C5410,2,2024-09-20,31244,5,Chandigarh
S6302,P3449,C3447,10,2024-12-17,358570,15,Jaipur
S6303,P2324,C5143,11,2024-11-10,88286,10,Chandigarh
S6304,P3552,C9591,4,2025-07-25,71124,0,Pune
S6305,P5871,C4317,13,2026-01-09,69524,10,Chandigarh
S6306,P5749,C2575,1,2026-04-04,2149,10,Pune
S6307,P9325,C3350,10,2025-08-16,133980,5,Pune
S6308,P7618,C156,16,2024-10-30,661424,10,Chandigarh
S6309,P1559,C8638,11,2026-02-25,29337,15,Mumbai
S6310,P4710,C8358,14,2025-07-28,193900,0,Mumbai
S6311,P3272,C4583,17,2025-11-27,418999,5,Delhi
S6312,P1886,C8276,17,2025-09-28,346647,15,Mumbai
S6313,P6605,C4603,11,2025-11-15,293997,15,Mumbai
S6314,P3473,C3129,1,2026-03-01,32783,15,Jaipur
S6315,P2382,C8418,11,2024-07-03,428846,0,Pune
S6316,P6353,C2399,9,2025-12-15,388287,15,Jaipur
S6317,P8748,C6459,5,2024-12-19,77255,10,Bangalore
S6318,P6900,C7704,2,2025-09-04,91616,15,Mumbai
S6319,P7426,C1473,14,2026-02-06,366296,10,Mumbai
S6320,P5450,C3548,3,2025-07-12,145230,0,Chandigarh
S6321,P3217,C3204,4,2024-10-09,117040,10,Pune
S6322,P9604,C921,6,2025-04-19,52806,10,Pune
S6323,P9128,C1679,9,2024-10-08,122481,5,Jaipur
S6324,P5801,C1836,11,2024-06-09,264539,5,Delhi
S6325,P4267,C9844,14,2025-11-12,545566,15,Mumbai
S6326,P1632,C6499,8,2025-07-25,302592,0,Bangalore
S6327,P4158,C4644,18,2024-07-12,116658,15,Chandigarh
S6328,P6631,C6429,2,2025-09-13,80296,10,Chandigarh
S6329,P2259,C9681,5,2024-06-01,185330,10,Mumbai
S6330,P7239,C9730,1,2025-12-01,20137,0,Delhi
