inventory_id,product_id,warehouse_id,stock_quantity,reorder_level,safety_stock,damaged_stock,last_updated
I5141,P206,W3763,241,184,97,7,2025-07-27
I5142,P7710,W1122,178,138,70,10,2025-10-13
I5143,P2883,W3580,330,149,99,10,2025-08-08
I5144,P8834,W6025,772,117,44,18,2025-09-18
I5145,P6856,W8863,509,124,96,16,2026-03-20
I5146,P4404,W8662,181,68,83,12,2025-08-22
I5147,P1681,W9841,994,33,30,6,2025-11-10
I5148,P4623,W1345,259,186,24,6,2026-04-26
I5149,P1422,W4167,289,98,88,6,2025-07-07
I5150,P9189,W6923,612,73,70,17,2026-03-19
I5151,P7985,W2258,999,51,71,6,2025-08-31
I5152,P3576,W8750,375,89,88,16,2025-07-25
I5153,P5235,W4003,193,23,67,15,2025-09-26
I5154,P3919,W2377,477,142,7,6,2026-01-24
I5155,P712,W4859,678,60,48,9,2025-07-09
I5156,P7903,W6717,24,101,38,15,2026-01-26
I5157,P3573,W1574,147,143,20,18,2026-04-14
I5158,P1692,W7333,300,133,77,4,2026-03-05
I5159,P9482,W55,65,47,6,9,2025-06-20
I5160,P8406,W9790,711,94,61,10,2025-11-05
I5161,P4108,W9082,61,131,100,10,2025-11-07
I5162,P8558,W143,143,170,49,10,2026-05-19
I5163,P9124,W8071,616,182,99,8,2026-01-21
I5164,P4706,W3504,21,147,75,5,2026-03-25
I5165,P5038,W84,742,183,55,8,2025-10-09
I5166,P9227,W4471,812,65,15,17,2026-02-09
I5167,P438,W2667,866,32,21,15,2025-06-12
I5168,P6910,W2013,343,87,53,2,2025-11-03
I5169,P8200,W6211,777,56,59,8,2025-09-25
I5170,P281,W2015,777,195,28,15,2026-05-16
I5171,P869,W3798,341,112,74,7,2025-07-04
I5172,P9016,W6205,655,47,84,9,2026-04-17
I5173,P4699,W3841,386,29,91,5,2026-01-15
I5174,P3448,W4606,835,25,72,1,2025-10-20
I5175,P4878,W6047,846,39,35,14,2025-06-03
I5176,P452,W6425,936,111,95,0,2025-08-30
I5177,P2708,W5180,558,187,86,13,2025-06-07
I5178,P7432,W5113,854,39,100,10,2026-03-09
I5179,P1283,W8662,477,107,52,5,2026-04-26
I5180,P4283,W7627,894,97,61,4,2026-04-03
I5181,P175,W8083,826,79,91,11,2026-05-02
I5182,P9490,W6151,959,166,39,12,2025-09-14
I5183,P1885,W4281,381,168,49,1,2025-08-24
I5184,P6198,W378,674,82,16,5,2026-03-31
I5185,P1164,W8870,316,15,52,4,2026-02-16
I5186,P9986,W1461,836,170,36,8,2025-12-14
I5187,P6151,W9311,529,102,67,12,2025-09-13
I5188,P2306,W9392,735,128,51,4,2026-04-21
I5189,P3930,W7644,112,179,56,5,2026-05-18
I5190,P7368,W8596,825,17,39,12,2025-08-09
I5191,P4929,W5090,393,83,88,5,2025-10-10
I5192,P2440,W2936,268,58,5,2,2026-02-16
I5193,P4833,W675,665,59,97,12,2025-06-01
I5194,P5412,W2186,941,167,39,4,2025-11-24
I5195,P1064,W2620,772,19,90,8,2025-08-30
I5196,P7414,W7455,20,110,62,5,2025-06-21
I5197,P6882,W1425,199,116,48,10,2025-12-27
I5198,P1559,W2002,806,168,66,7,2025-10-15
I5199,P1418,W7477,461,16,100,3,2025-10-16
I5200,P9009,W5315,166,39,35,11,2026-04-19
I5201,P5229,W692,217,177,23,12,2025-10-30
I5202,P3673,W161,476,142,60,19,2025-06-28
I5203,P2410,W4771,385,48,41,0,2025-11-17
I5204,P9214,W1309,774,54,88,15,2026-01-26
I5205,P4163,W1365,782,43,68,19,2025-08-11
I5206,P3393,W9686,590,194,20,10,2025-06-18
I5207,P3539,W5368,728,58,48,15,2025-08-05
I5208,P9831,W6541,59,58,59,7,2026-01-30
I5209,P5623,W1715,995,97,80,9,2025-07-23
I5210,P7498,W7350,267,165,9,4,2025-06-27
I5211,P217,W2934,51,29,19,18,2025-06-17
I5212,P9307,W4903,109,197,14,11,2026-04-09
I5213,P3094,W8905,297,123,83,7,2025-10-04
I5214,P9854,W2495,71,128,16,16,2026-01-20
I5215,P2980,W2470,372,25,82,20,2026-02-05
I5216,P7463,W433,991,15,44,12,2026-03-15
I5217,P7873,W6752,840,118,74,11,2025-07-30
I5218,P5728,W4991,306,104,25,14,2025-12-22
I5219,P7634,W4138,41,187,48,3,2025-11-09
I5220,P2163,W9364,66,158,48,1,2025-07-11
I5221,P9344,W2955,424,136,79,14,2026-02-10
I5222,P8427,W6146,539,14,71,3,2025-12-04
I5223,P744,W6562,162,57,93,12,2025-10-10
I5224,P6466,W7840,176,63,80,10,2025-11-28
I5225,P6638,W7494,160,116,98,15,2025-12-04
I5226,P1476,W8219,84,52,35,4,2025-10-09
I5227,P8719,W1424,958,193,18,11,2025-08-14
I5228,P2272,W3905,562,198,8,14,2026-03-13
I5229,P9181,W6372,223,59,98,15,2025-07-27
I5230,P5128,W3359,202,83,36,19,2025-10-18
I5231,P7847,W3347,235,81,18,2,2025-07-20
I5232,P2123,W5288,396,19,7,13,2026-04-09
I5233,P6120,W4676,2,144,29,3,2026-01-10
I5234,P5491,W6290,564,117,81,2,2025-10-06
I5235,P4711,W8643,68,131,78,6,2026-04-10
I5236,P8586,W995,892,121,16,5,2025-09-04
I5237,P576,W4471,893,94,39,10,2025-06-08
I5238,P2787,W6070,351,124,85,13,2025-11-03
I5239,P5565,W3800,622,143,76,7,2026-04-12
I5240,P7920,W7127,927,136,98,18,2025-10-24
I5241,P4793,W6356,286,89,31,20,2026-04-19
I5242,P9252,W6676,358,148,42,2,2025-07-16
I5243,P8638,W1670,864,31,60,17,2025-12-17
I5244,P9484,W581,759,199,86,12,2025-09-28
I5245,P2383,W9901,784,46,59,17,2026-03-08
I5246,P1379,W928,852,49,95,8,2025-12-06
I5247,P2608,W2875,169,109,84,1,2026-03-31
I5248,P6433,W7877,759,24,18,19,2026-04-25
I5249,P3349,W2816,945,164,53,2,2025-09-26
I5250,P3925,W6821,107,169,84,13,2026-01-22
I5251,P3209,W6449,634,64,71,7,2026-05-09
I5252,P5635,W2930,656,76,74,11,2026-01-12
I5253,P4434,W938,815,193,29,3,2025-07-31
I5254,P5887,W9046,728,186,14,6,2026-02-10
I5255,P1550,W510,160,42,67,14,2026-01-27
I5256,P3912,W7762,822,183,68,17,2026-05-12
I5257,P6169,W2841,64,98,22,19,2026-01-24
I5258,P2865,W4506,262,59,69,8,2026-01-27
I5259,P8715,W371,169,157,71,10,2026-05-21
I5260,P7601,W5987,351,196,16,0,2026-04-07
I5261,P5775,W1048,771,34,19,8,2025-07-11
I5262,P861,W1788,47,172,99,11,2025-10-10
I5263,P2317,W2183,202,11,10,3,2026-02-11
I5264,P2637,W6518,213,161,53,7,2025-07-30
I5265,P9847,W9341,705,62,46,16,2025-07-21
I5266,P9181,W696,609,82,98,14,2026-02-23
I5267,P4333,W1436,605,95,43,7,2025-08-29
I5268,P3954,W3515,769,109,48,16,2025-07-25
I5269,P1842,W4341,513,96,96,10,2025-06-02
I5270,P6179,W1471,60,161,69,2,2025-08-29
I5271,P9349,W8639,920,127,100,16,2025-10-10
I5272,P461,W1218,302,51,15,14,2025-06-04
I5273,P8229,W4382,889,24,96,11,2025-09-10
I5274,P9674,W2123,857,148,85,13,2025-10-29
I5275,P2971,W8032,147,164,32,9,2025-06-17
I5276,P897,W5176,282,38,31,20,2025-10-30
I5277,P8452,W6255,271,118,28,8,2026-04-17
I5278,P3741,W5630,207,118,49,4,2026-01-10
I5279,P8522,W8476,474,200,37,4,2025-07-27
I5280,P1966,W6370,406,120,44,9,2026-03-18
I5281,P7553,W4761,21,103,11,12,2026-02-11
I5282,P334,W9940,410,102,33,16,2025-07-07
I5283,P5701,W8445,371,48,96,14,2026-02-24
I5284,P6249,W5188,470,151,33,7,2025-10-04
I5285,P8131,W2878,303,100,30,17,2025-06-13
I5286,P7178,W3447,373,16,56,7,2025-07-17
I5287,P5440,W871,317,37,65,14,2025-12-05
I5288,P9143,W2782,935,81,71,10,2025-08-01
I5289,P1128,W6275,916,94,33,12,2025-08-29
I5290,P7462,W3358,2,87,62,3,2025-10-31
I5291,P836,W8033,334,156,96,4,2026-03-16
I5292,P7902,W9234,775,186,79,10,2025-07-29
I5293,P3969,W2270,367,165,17,6,2025-12-15
I5294,P8858,W6663,662,103,95,4,2026-01-22
I5295,P9913,W5962,692,35,57,8,2025-07-23
I5296,P1193,W3232,260,30,7,18,2025-07-23
I5297,P344,W5899,954,166,19,4,2026-03-21
I5298,P6253,W7139,175,164,47,17,2026-03-17
I5299,P8596,W1221,754,41,32,15,2025-08-09
I5300,P2843,W4863,136,105,46,4,2026-01-06
I5301,P2468,W6066,391,132,40,11,2025-07-16
I5302,P6488,W7942,47,189,72,19,2025-08-30
I5303,P4196,W9070,890,86,31,20,2025-08-25
I5304,P8482,W8754,600,140,25,14,2025-10-03
I5305,P2703,W5738,510,198,70,4,2025-06-25
I5306,P1487,W7687,796,49,76,16,2025-06-28
I5307,P6222,W3722,904,133,42,15,2025-09-22
I5308,P2166,W5803,401,61,68,1,2026-02-28
I5309,P2183,W6684,637,19,68,18,2025-12-18
I5310,P9271,W484,683,200,96,2,2025-05-30
I5311,P2785,W1685,832,114,79,5,2025-06-25
I5312,P7884,W1430,687,87,34,12,2026-02-08
I5313,P3483,W2912,611,134,32,20,2026-02-22
I5314,P1486,W3550,580,181,52,16,2026-05-17
I5315,P77,W905,250,149,10,14,2025-09-20
I5316,P788,W8209,872,85,16,19,2026-02-16
I5317,P4107,W6212,681,142,23,17,2026-01-10
I5318,P6066,W4642,784,75,10,10,2025-08-03
I5319,P2798,W7031,921,129,49,0,2026-02-21
I5320,P4550,W5904,39,74,21,12,2025-07-18
I5321,P3747,W4831,701,127,36,10,2025-07-11
I5322,P1056,W4822,480,79,38,4,2026-01-06
I5323,P7189,W5738,934,149,32,7,2026-03-03
I5324,P6533,W9277,556,85,9,5,2026-05-14
I5325,P7867,W4393,580,186,100,1,2026-01-15
I5326,P6442,W8731,863,167,100,18,2025-07-13
I5327,P343,W3672,493,28,81,14,2026-03-01
I5328,P2870,W1041,27,19,41,19,2025-11-08
I5329,P1249,W9906,677,144,73,19,2026-02-25
I5330,P8801,W3742,194,54,50,17,2026-02-20
I5331,P3702,W6213,494,108,48,2,2025-07-25
I5332,P3562,W1637,54,46,96,20,2026-05-18
I5333,P619,W1276,68,163,26,5,2025-07-25
I5334,P6862,W8177,738,159,16,12,2025-10-13
I5335,P2345,W9586,790,140,57,17,2025-08-26
I5336,P5612,W7739,270,142,24,14,2025-11-23
I5337,P8626,W1987,75,67,94,7,2026-04-16
I5338,P5191,W852,411,82,34,16,2026-01-03
I5339,P3619,W8428,151,65,93,2,2026-05-25
I5340,P9293,W955,50,192,68,0,2026-02-26
I5341,P2530,W6835,890,84,95,18,2026-01-17
I5342,P2371,W5871,120,138,31,9,2025-09-11
I5343,P9577,W2454,698,72,33,11,2026-05-18
I5344,P235,W4310,228,64,18,10,2026-01-03
I5345,P3343,W8118,791,176,91,3,2026-01-04
I5346,P2129,W1788,60,116,49,16,2026-01-04
I5347,P9765,W3156,799,65,8,20,2025-06-18
I5348,P5365,W8531,882,53,66,3,2025-07-07
I5349,P3909,W6544,446,55,13,7,2025-12-21
I5350,P1202,W1722,736,165,71,3,2025-10-27
I5351,P982,W4533,149,200,94,16,2025-08-21
I5352,P2611,W74,140,66,58,12,2026-03-17
I5353,P9844,W3534,847,188,82,5,2025-08-20
I5354,P7687,W318,939,123,30,0,2025-08-24
I5355,P9269,W635,632,193,11,15,2025-09-16
I5356,P2011,W7502,29,119,21,19,2026-04-30
I5357,P3687,W6102,894,175,32,14,2025-07-02
I5358,P6392,W1772,364,50,83,18,2026-05-25
I5359,P9236,W8513,683,79,16,3,2025-09-26
I5360,P7021,W3774,0,47,19,13,2025-06-24
I5361,P9683,W9296,696,174,87,16,2026-01-28
I5362,P3000,W9097,137,183,20,18,2026-04-01
I5363,P8098,W8512,37,189,47,12,2025-10-01
I5364,P6809,W1655,410,186,43,7,2026-02-24
I5365,P3399,W6954,676,111,39,15,2026-05-04
I5366,P9012,W259,836,101,12,16,2026-03-05
I5367,P3323,W6799,711,112,95,14,2025-06-26
I5368,P8634,W9686,975,145,55,0,2025-05-30
I5369,P7064,W153,609,198,13,2,2026-04-28
I5370,P6555,W3807,24,29,47,2,2025-12-08
I5371,P1833,W1236,854,196,28,13,2026-01-31
I5372,P7066,W8290,357,170,12,10,2025-07-17
I5373,P5160,W8162,399,179,15,8,2025-10-05
I5374,P3936,W5945,274,180,79,18,2025-10-03
I5375,P7566,W9854,817,178,63,8,2025-08-20
I5376,P2322,W3208,954,61,53,0,2025-11-12
I5377,P7583,W1175,932,125,65,19,2025-09-01
I5378,P671,W3071,72,55,22,0,2025-09-13
I5379,P3215,W9659,642,75,35,4,2026-01-25
I5380,P1083,W8296,609,108,37,2,2026-04-01
I5381,P7918,W9474,565,170,13,9,2025-11-17
I5382,P3045,W4106,548,47,81,14,2026-01-31
I5383,P7305,W2370,434,109,13,6,2026-04-12
I5384,P7816,W2518,185,105,55,0,2026-04-27
I5385,P1402,W5497,907,130,62,5,2026-02-15
I5386,P3234,W4696,940,75,28,15,2026-02-10
I5387,P9788,W7339,341,124,91,8,2026-01-26
I5388,P1421,W2100,318,29,97,11,2026-01-09
I5389,P806,W6967,247,157,26,10,2026-04-21
I5390,P416,W4640,159,24,66,5,2026-05-15
I5391,P3737,W69,916,55,32,15,2025-11-09
I5392,P8422,W2501,568,154,44,12,2025-09-01
I5393,P8925,W1028,934,114,60,11,2026-03-08
I5394,P5441,W7962,314,18,98,19,2025-07-23
I5395,P9661,W3087,966,91,57,3,2025-12-27
I5396,P9317,W3463,124,120,61,9,2026-02-02
I5397,P3029,W5012,948,100,89,0,2026-02-19
I5398,P8198,W3891,500,78,14,5,2026-03-01
I5399,P3048,W5300,247,17,20,8,2025-11-12
I5400,P4895,W7638,325,107,63,19,2026-04-18
I5401,P2954,W5757,365,160,30,19,2025-12-29
I5402,P5235,W9615,444,63,42,20,2026-04-02
I5403,P4148,W9361,487,132,74,17,2026-01-01
I5404,P7225,W1153,393,147,48,10,2025-08-17
I5405,P1518,W6094,29,46,5,4,2025-06-18
I5406,P771,W7964,911,165,44,12,2025-07-18
I5407,P3450,W6720,54,161,95,5,2025-09-11
I5408,P5672,W6650,307,78,74,19,2026-05-13
I5409,P558,W9958,483,73,10,1,2025-06-27
I5410,P2471,W3593,488,167,53,2,2025-10-01
I5411,P1368,W4091,170,124,39,16,2026-02-20
I5412,P5351,W661,48,174,30,0,2026-03-17
I5413,P6205,W9706,132,178,62,17,2026-04-13
I5414,P5059,W5640,337,161,88,1,2026-04-06
I5415,P2789,W3231,635,105,77,8,2026-02-03
I5416,P1817,W4637,722,116,30,8,2025-11-29
I5417,P4471,W2027,91,20,32,13,2026-05-20
I5418,P7948,W1140,77,49,59,7,2026-03-28
I5419,P1570,W6945,48,151,43,2,2025-09-10
I5420,P2644,W9495,664,16,19,4,2025-07-07
I5421,P2847,W9791,964,52,69,20,2025-06-17
I5422,P3644,W7778,689,135,94,2,2025-08-19
I5423,P4335,W2528,3,161,30,8,2026-05-04
I5424,P6321,W5094,233,71,81,20,2025-11-23
I5425,P9756,W1821,892,80,16,3,2025-11-17
I5426,P5852,W3582,885,185,27,0,2025-12-29
I5427,P5225,W7490,676,176,67,5,2025-10-16
I5428,P4085,W3834,745,127,55,17,2025-11-30
I5429,P318,W6885,552,169,43,7,2025-09-07
I5430,P3792,W2246,371,190,19,4,2025-07-10
I5431,P9522,W834,706,195,29,13,2025-11-10
I5432,P1111,W5888,547,126,8,0,2026-05-03
I5433,P51,W9823,159,86,15,3,2026-04-02
I5434,P5968,W3064,974,80,54,8,2026-03-09
I5435,P1008,W3782,143,81,74,9,2026-03-26
I5436,P6409,W6106,647,125,30,8,2026-04-09
I5437,P9899,W1137,991,147,22,12,2025-12-20
I5438,P3882,W6340,482,182,28,7,2026-01-05
I5439,P5287,W411,784,180,67,6,2025-08-29
I5440,P6902,W9782,362,61,62,13,2025-07-04
I5441,P8816,W9948,407,90,37,10,2026-01-31
I5442,P9417,W6107,936,30,92,7,2025-08-26
I5443,P6541,W6844,599,58,77,5,2025-07-09
I5444,P7891,W5151,901,126,92,6,2025-10-14
I5445,P5421,W8062,82,83,34,11,2026-05-23
I5446,P9614,W2832,997,30,51,19,2026-02-10
I5447,P9018,W7666,627,136,10,20,2026-04-24
I5448,P2552,W1570,568,38,36,18,2026-05-11
I5449,P7908,W8283,848,153,79,11,2025-10-05
I5450,P7154,W4514,631,44,87,3,2025-09-12
I5451,P8151,W1717,144,137,78,9,2025-11-30
I5452,P8012,W3857,347,148,11,4,2025-10-03
I5453,P5566,W3887,674,83,95,19,2025-07-16
I5454,P196,W4203,234,144,28,0,2025-12-26
I5455,P6245,W4993,884,163,66,9,2026-02-20
I5456,P4817,W6629,620,149,24,2,2025-09-11
I5457,P7419,W8046,200,37,58,7,2025-11-22
I5458,P9361,W9519,834,64,36,18,2025-11-01
I5459,P1363,W4036,798,150,97,20,2025-12-19
I5460,P4722,W3987,17,54,36,2,2026-01-20
I5461,P3563,W4990,47,165,41,7,2025-12-15
I5462,P4079,W9307,963,14,50,8,2025-08-16
I5463,P4612,W3267,22,14,19,15,2025-12-31
I5464,P3256,W8494,701,80,35,16,2026-01-16
I5465,P9242,W1731,128,48,96,17,2025-11-14
I5466,P5092,W8500,630,24,63,18,2025-08-23
I5467,P367,W7645,943,199,87,18,2026-02-07
I5468,P5551,W8767,613,146,50,3,2025-11-24
I5469,P8329,W3979,313,40,91,18,2026-05-28
I5470,P638,W7210,834,170,36,19,2025-09-29
I5471,P7432,W1912,203,71,22,4,2025-09-20
I5472,P9456,W7271,775,12,44,18,2026-02-22
I5473,P8064,W8692,586,28,54,8,2025-09-14
I5474,P182,W5791,163,195,84,14,2026-04-14
I5475,P7645,W8946,488,118,45,8,2026-01-11
I5476,P3985,W2950,124,199,80,17,2025-12-23
I5477,P4601,W1259,806,118,12,0,2025-07-10
I5478,P9854,W1674,677,133,12,19,2025-07-26
I5479,P3056,W9760,833,58,55,10,2025-10-28
I5480,P6558,W3405,469,199,5,19,2025-08-16
I5481,P4343,W6772,489,97,37,2,2026-02-10
I5482,P7288,W120,879,42,88,5,2025-06-30
I5483,P3790,W3593,81,12,9,7,2025-07-22
I5484,P6015,W9992,520,11,84,3,2026-04-25
I5485,P7530,W630,275,189,78,8,2026-02-02
I5486,P1716,W2512,394,38,35,9,2025-07-27
I5487,P8445,W7146,515,105,12,5,2025-12-17
I5488,P4614,W313,312,119,61,9,2026-04-05
I5489,P4725,W2054,125,167,72,0,2026-01-13
I5490,P9467,W1585,178,67,26,17,2025-10-25
I5491,P3365,W9334,212,35,67,8,2025-05-30
I5492,P95,W1644,12,80,53,8,2026-05-05
I5493,P3270,W7207,629,139,89,3,2025-07-30
I5494,P4589,W6969,101,50,64,14,2025-06-25
I5495,P8776,W4072,604,164,42,6,2025-07-03
I5496,P6559,W5660,913,33,60,4,2025-08-02
I5497,P9377,W5333,598,188,11,4,2026-01-31
I5498,P4311,W9064,456,70,51,12,2025-09-17
I5499,P7329,W9551,436,78,82,19,2025-11-30
I5500,P7532,W4857,224,132,26,14,2026-05-05
I5501,P9674,W8600,218,193,68,6,2025-08-08
I5502,P1392,W7139,789,58,7,12,2026-01-16
I5503,P8235,W9050,864,35,47,19,2026-03-02
I5504,P4659,W3730,84,46,42,10,2026-01-09
I5505,P6459,W8232,111,10,11,5,2025-10-26
I5506,P3877,W2795,524,61,91,4,2026-03-26
I5507,P1996,W1828,651,163,78,2,2025-06-22
I5508,P7006,W4305,198,110,7,8,2026-03-06
I5509,P5665,W1818,697,15,41,17,2026-04-11
I5510,P3461,W9488,232,179,38,0,2026-01-14
I5511,P1129,W3412,483,137,56,9,2025-08-05
I5512,P5046,W4185,416,24,9,19,2025-10-07
I5513,P2607,W7566,182,142,81,5,2025-10-26
I5514,P1680,W5669,907,148,60,0,2025-12-23
I5515,P7280,W6810,283,94,60,16,2025-12-21
I5516,P3476,W6944,970,156,12,7,2026-05-24
I5517,P6093,W4045,748,75,18,17,2026-04-14
I5518,P8962,W4871,198,162,76,15,2025-07-25
I5519,P3245,W2440,988,66,81,4,2026-05-17
I5520,P2729,W5166,729,77,21,9,2026-03-04
I5521,P1408,W8044,939,70,44,12,2025-06-22
I5522,P7004,W2576,249,167,45,10,2025-05-31
I5523,P7477,W5777,879,126,33,10,2026-01-07
I5524,P8143,W8497,320,137,69,14,2025-07-18
I5525,P9344,W2341,513,31,35,3,2025-12-11
I5526,P5242,W6224,679,131,38,20,2026-03-16
I5527,P5113,W6588,587,46,11,4,2025-05-29
I5528,P534,W5289,846,20,69,4,2026-04-17
I5529,P9418,W9621,783,193,57,18,2025-07-02
I5530,P7551,W5841,859,158,67,8,2025-08-13
I5531,P4107,W2675,206,29,58,15,2026-04-22
I5532,P1455,W2143,879,69,36,2,2026-05-05
I5533,P5523,W5930,44,57,6,13,2026-02-09
I5534,P9547,W3865,302,53,24,3,2026-05-27
I5535,P4716,W6508,130,74,55,8,2026-01-29
I5536,P7340,W4222,974,52,93,2,2025-08-24
I5537,P2981,W5881,554,155,73,19,2025-09-06
I5538,P4885,W3666,84,12,75,17,2025-09-04
I5539,P7163,W3574,128,190,17,15,2025-07-18
I5540,P4362,W2225,279,77,48,3,2025-06-18
I5541,P242,W8900,411,178,53,11,2025-09-05
I5542,P8422,W233,73,115,68,19,2025-10-08
I5543,P8797,W4789,786,147,66,6,2025-09-16
I5544,P5224,W2748,704,58,17,15,2025-08-22
I5545,P4441,W4895,936,129,71,15,2025-07-29
I5546,P2999,W3791,991,139,7,18,2025-10-11
I5547,P7902,W9929,59,173,23,3,2025-09-07
I5548,P3563,W4428,790,18,72,5,2026-01-21
I5549,P3039,W7697,489,190,96,18,2025-11-06
I5550,P5677,W1434,398,177,39,6,2025-08-19
I5551,P3710,W8442,55,62,76,3,2025-10-29
I5552,P1376,W442,655,124,5,13,2026-02-16
I5553,P989,W2033,727,59,61,10,2026-05-04
I5554,P2945,W4099,162,63,92,19,2025-10-12
I5555,P6314,W6342,161,155,8,12,2025-09-12
I5556,P6100,W3190,282,152,40,8,2026-02-12
I5557,P1871,W937,791,49,49,10,2025-11-27
I5558,P989,W974,547,102,15,10,2025-07-25
I5559,P4474,W5009,21,25,35,13,2026-03-16
I5560,P2291,W3361,473,86,80,17,2026-04-27
I5561,P247,W2426,107,36,82,17,2025-07-17
I5562,P4738,W3841,857,20,70,3,2026-01-02
I5563,P2704,W5140,567,142,30,6,2025-11-06
I5564,P1513,W693,747,32,19,15,2025-05-31
I5565,P1151,W6471,400,60,22,19,2026-04-16
I5566,P7723,W9418,753,139,24,7,2025-07-04
I5567,P5374,W5412,479,145,86,8,2025-10-08
I5568,P3654,W7245,698,150,69,8,2025-11-18
I5569,P8203,W3800,22,97,97,8,2025-10-22
I5570,P1665,W8086,698,31,66,6,2026-01-13
I5571,P9381,W313,985,147,29,7,2025-10-18
I5572,P1499,W7409,114,144,36,16,2025-09-08
I5573,P986,W3371,688,39,5,4,2026-05-11
I5574,P6611,W7146,621,16,93,15,2026-03-04
I5575,P4486,W8625,872,56,40,13,2026-02-01
I5576,P4649,W3812,817,18,22,10,2025-10-03
I5577,P8020,W8899,970,41,55,7,2025-11-09
I5578,P5847,W5492,671,174,24,5,2026-05-27
I5579,P5010,W6380,604,101,53,15,2025-10-12
I5580,P1340,W9087,745,44,49,4,2026-02-02
I5581,P8727,W6927,237,126,12,12,2025-10-12
I5582,P8886,W6884,822,128,83,7,2025-06-24
I5583,P7108,W9150,374,176,95,20,2025-09-19
I5584,P1552,W510,573,96,22,4,2025-12-27
I5585,P4466,W8771,673,42,78,20,2026-02-17
I5586,P2258,W4987,197,39,60,15,2025-09-09
I5587,P1070,W6782,642,192,12,12,2026-04-24
I5588,P1356,W1086,224,143,77,16,2025-05-31
I5589,P4118,W8708,312,161,39,1,2025-12-17
I5590,P2590,W1974,481,185,70,13,2025-12-10
I5591,P2061,W5915,644,33,35,17,2025-11-17
I5592,P931,W7772,444,109,61,17,2026-01-11
I5593,P2977,W9459,942,77,5,20,2026-04-06
I5594,P4337,W9158,412,136,37,17,2025-07-06
I5595,P8743,W2949,459,111,32,18,2025-06-24
I5596,P7574,W374,941,90,23,19,2025-11-07
I5597,P9316,W7382,489,109,98,18,2026-05-06
I5598,P6941,W5956,7,167,84,19,2025-07-06
I5599,P1046,W5093,136,52,72,14,2026-05-15
I5600,P3900,W9118,291,160,54,14,2025-10-19
I5601,P1670,W635,307,138,83,2,2026-03-08
I5602,P9994,W4405,747,88,71,3,2025-11-09
I5603,P6818,W1281,740,103,20,1,2026-01-16
I5604,P7129,W3734,574,19,27,14,2025-10-01
I5605,P2780,W8613,913,120,24,2,2025-09-03
I5606,P4549,W7697,232,38,72,11,2026-02-03
I5607,P8851,W9168,319,164,11,7,2026-05-12
I5608,P466,W8365,137,15,87,8,2025-10-08
I5609,P4691,W7510,444,63,42,0,2026-05-15
I5610,P153,W3772,470,75,62,7,2025-09-29
I5611,P1250,W2359,757,136,77,13,2026-02-22
I5612,P8709,W508,450,158,76,10,2025-08-29
I5613,P9997,W3676,271,72,72,3,2025-08-02
I5614,P2583,W3765,800,156,75,20,2026-02-14
I5615,P7937,W9013,430,74,23,11,2025-08-08
I5616,P2547,W5124,28,18,55,3,2025-07-26
I5617,P453,W1866,148,41,26,1,2025-10-26
I5618,P1971,W6053,666,157,34,3,2025-09-19
I5619,P5914,W2382,621,111,5,15,2025-06-22
I5620,P1014,W8982,818,88,16,8,2025-08-18
I5621,P7458,W9851,129,194,26,12,2025-11-22
I5622,P806,W4772,374,188,36,16,2025-10-18
I5623,P3783,W1750,866,21,48,5,2025-10-30
I5624,P5763,W3547,109,191,10,4,2026-03-24
I5625,P4713,W6189,209,114,9,14,2026-04-24
I5626,P9493,W1343,432,114,27,16,2025-05-28
I5627,P2874,W8256,38,196,42,1,2026-04-17
I5628,P7418,W365,902,99,52,2,2026-05-11
I5629,P9208,W8727,820,39,37,5,2025-08-13
I5630,P1505,W9375,313,19,57,5,2026-02-26
I5631,P6363,W6047,480,140,35,5,2026-01-18
I5632,P2321,W2807,287,19,30,9,2025-11-16
I5633,P7810,W8228,18,93,41,2,2026-05-04
I5634,P5982,W9447,110,75,45,3,2026-03-06
I5635,P359,W2853,601,175,42,20,2025-12-12
I5636,P3867,W9629,729,109,45,8,2025-07-30
I5637,P3988,W1933,750,74,34,10,2026-03-02
I5638,P3654,W5645,923,93,89,3,2025-10-08
I5639,P2089,W6261,901,67,57,19,2025-12-20
I5640,P3725,W8795,660,29,92,17,2025-06-18
I5641,P5922,W5202,154,52,90,19,2026-04-28
I5642,P2189,W2925,950,200,64,17,2026-01-14
I5643,P8216,W9199,209,147,9,13,2025-06-07
I5644,P2948,W3827,378,19,6,15,2025-06-13
I5645,P5235,W1473,439,74,54,5,2025-10-12
I5646,P4147,W9556,252,110,72,17,2025-12-03
I5647,P6836,W8108,44,117,26,8,2025-07-27
I5648,P5494,W8887,755,176,58,7,2025-09-30
I5649,P1746,W6338,74,187,35,10,2025-12-24
I5650,P5869,W2607,88,97,34,11,2025-08-12
I5651,P6937,W6538,243,193,74,19,2025-07-08
I5652,P1359,W5910,176,160,100,7,2026-05-04
I5653,P155,W9098,550,189,13,13,2026-03-22
I5654,P7683,W1297,593,132,55,19,2026-05-13
I5655,P6215,W6499,649,18,10,13,2025-12-15
I5656,P9,W9859,398,98,68,19,2026-01-28
I5657,P3203,W41,658,70,100,11,2025-08-05
I5658,P6018,W7171,996,78,20,6,2025-05-31
I5659,P6163,W4075,643,96,59,5,2025-09-21
I5660,P144,W5478,917,144,41,15,2026-02-10
